S/N,Warehouse,Order date,Delivery date,Customer,Zipcode
5961,Butler,4/25/2022 22:46,4/26/2022 17:44,564,15317
5962,Washington,4/25/2022 23:11,4/27/2022 12:36,97642,15206
5963,Butler,4/25/2022 23:18,4/26/2022 18:47,65863,15241
5964,McKees Rocks,4/25/2022 7:32,4/26/2022 14:07,119479,15106
5965,Washington,4/25/2022 8:08,4/27/2022 18:59,132781,15129
5966,Washington,4/25/2022 9:37,4/28/2022 10:05,30707,15090
5967,McKees Rocks,4/26/2021 13:44,4/27/2021 15:31,14347,15227
5968,Washington,4/26/2021 20:30,4/27/2021 16:19,3139,15044
5969,Butler,4/26/2021 20:50,4/27/2021 15:31,8240,15317
5970,Butler,4/26/2021 23:33,4/27/2021 15:31,484,15102
5971,Washington,4/26/2021 8:07,4/27/2021 15:31,484,15102
5972,Washington,4/26/2021 9:54,4/27/2021 15:31,8240,15317
5973,Washington,4/26/2022 1:38,4/26/2022 20:03,15776,15227
5974,McKees Rocks,4/26/2022 1:39,4/26/2022 20:03,15776,15227
5975,Beaver,4/26/2022 1:39,4/26/2022 20:03,15776,15227
5976,Butler,4/26/2022 11:29,4/28/2022 13:35,42852,15237
5977,Washington,4/26/2022 12:09,4/27/2022 20:05,142284,15120
5978,Washington,4/26/2022 12:58,05/05/2022 10:11,11396,15220
5979,Butler,4/26/2022 12:58,05/05/2022 10:11,11396,15220
5980,Washington,4/26/2022 17:43,4/28/2022 16:59,77463,15301
5981,Beaver,4/26/2022 21:19,05/02/2022 11:17,45903,15017
5982,Beaver,4/26/2022 21:22,4/29/2022 15:24,14295,15102
5983,McKees Rocks,4/26/2022 21:29,4/28/2022 10:38,65249,15213
5984,Washington,4/26/2022 21:32,4/29/2022 12:45,9032,15241
5985,Butler,4/26/2022 21:33,4/29/2022 12:44,9032,15241
5986,McKees Rocks,4/26/2022 21:36,4/28/2022 15:17,1485,15317
5987,Washington,4/26/2022 21:37,4/28/2022 9:17,119778,15214
5988,Pittsburgh Mills,4/26/2022 21:38,4/28/2022 9:17,119778,15214
5989,Washington,4/26/2022 21:39,4/29/2022 12:16,2956,15241
5990,Washington,4/26/2022 21:47,4/29/2022 11:31,36819,15226
5991,Butler,4/26/2022 21:52,4/28/2022 12:52,3139,15044
5992,Washington,4/26/2022 21:59,4/29/2022 17:42,31436,15217
5993,Washington,4/26/2022 22:37,4/27/2022 19:32,19464,15236
5994,Washington,4/26/2022 22:43,4/28/2022 13:01,132375,15044
5995,Pittsburgh Mills,4/26/2022 22:55,4/28/2022 15:51,131470,15317
5996,McKees Rocks,4/26/2022 23:45,4/27/2022 14:00,49144,15220
5997,Butler,4/26/2022 3:51,4/26/2022 15:55,3567,15301
5998,Butler,4/26/2022 3:52,4/26/2022 14:50,71198,15226
5999,Pittsburgh Mills,4/26/2022 6:25,05/02/2022 15:13,2817,15321
6000,Butler,4/26/2022 6:45,4/26/2022 19:04,2956,15241
6001,Washington,4/26/2022 8:09,4/28/2022 11:24,118074,15106
6002,Butler,4/26/2022 8:50,4/29/2022 15:01,694,15332
6003,Washington,4/26/2022 9:38,4/28/2022 9:38,106228,15237
6004,Washington,4/27/2021 12:27,4/28/2021 17:34,15449,15228
6005,Butler,4/27/2021 21:49,4/28/2021 17:39,10808,15218
6006,Butler,4/27/2021 22:06,4/28/2021 17:34,8415,15317
6007,McKees Rocks,4/27/2021 22:17,4/28/2021 17:34,8240,15317
6008,Washington,4/27/2021 22:52,4/28/2021 17:34,8240,15317
6009,Butler,4/27/2021 23:29,4/28/2021 17:34,15658,15106
6010,Washington,4/27/2021 3:51,4/27/2021 15:31,14347,15227
6011,Butler,4/27/2022 12:18,4/29/2022 16:28,73025,15234
6012,Pittsburgh Mills,4/27/2022 12:20,05/03/2022 12:20,73025,15234
6013,Washington,4/27/2022 12:22,4/29/2022 16:40,52221,15227
6014,Beaver,4/27/2022 12:42,4/29/2022 13:32,143528,15317
6015,Beaver,4/27/2022 13:36,4/29/2022 11:42,2374,15212
6016,McKees Rocks,4/27/2022 14:58,05/02/2022 16:59,564,15317
6017,McKees Rocks,4/27/2022 15:23,4/29/2022 12:40,111415,15120
6018,Washington,4/27/2022 16:02,4/29/2022 12:48,94376,15120
6019,Washington,4/27/2022 16:03,4/29/2022 16:21,12386,15236
6020,Washington,4/27/2022 18:21,4/29/2022 14:06,1882,15235
6021,Washington,4/27/2022 18:48,4/28/2022 17:07,22045,15301
6022,Pittsburgh Mills,4/27/2022 20:31,4/29/2022 13:54,16748,15301
6023,Pittsburgh Mills,4/27/2022 21:18,4/29/2022 11:58,11326,15228
6024,Butler,4/27/2022 22:06,4/28/2022 13:22,83551,15237
6025,McKees Rocks,4/27/2022 22:30,4/28/2022 17:54,133181,15106
6026,Butler,4/27/2022 22:31,4/28/2022 12:52,3139,15044
6027,Beaver,4/27/2022 22:39,4/28/2022 18:19,55982,15106
6028,Pittsburgh Mills,4/27/2022 22:40,05/02/2022 10:55,55982,15106
6029,Butler,4/27/2022 22:40,4/28/2022 18:20,55982,15106
6030,McKees Rocks,4/27/2022 22:42,4/28/2022 18:21,55982,15106
6031,Washington,4/27/2022 3:41,4/28/2022 10:59,72532,15220
6032,Butler,4/27/2022 6:45,4/28/2022 14:10,13018,15237
6033,Washington,4/27/2022 7:27,4/29/2022 16:06,37427,15102
6034,Washington,4/27/2022 7:56,4/28/2022 11:12,141432,15220
6035,Beaver,4/27/2022 8:09,4/29/2022 12:00,47165,15233
6036,Pittsburgh Mills,4/27/2022 8:42,05/04/2022 17:42,3567,15301
6037,Pittsburgh Mills,4/27/2022 9:32,4/29/2022 15:45,14241,15236
6038,Washington,4/28/2022 0:08,4/29/2022 13:14,130672,15317
6039,Butler,4/28/2022 10:32,05/03/2022 11:06,118074,15106
6040,Butler,4/28/2022 10:44,05/04/2022 10:09,30707,15090
6041,Washington,4/28/2022 11:22,05/02/2022 10:13,134447,15044
6042,Washington,4/28/2022 12:20,05/03/2022 10:25,18271,15122
6043,Pittsburgh Mills,4/28/2022 14:38,05/04/2022 17:43,3567,15301
6044,Washington,4/28/2022 17:14,4/29/2022 17:27,23210,15120
6045,Butler,4/28/2022 17:47,05/03/2022 11:26,11132,15220
6046,Pittsburgh Mills,4/28/2022 17:59,05/02/2022 11:35,50065,15017
6047,Beaver,4/28/2022 20:58,05/05/2022 11:48,69223,15205
6048,Pittsburgh Mills,4/28/2022 21:19,4/29/2022 11:39,71198,15226
6049,Washington,4/28/2022 22:11,05/02/2022 10:04,132375,15044
6050,Butler,4/28/2022 22:21,05/03/2022 11:33,39766,15220
6051,Pittsburgh Mills,4/28/2022 22:21,4/29/2022 12:44,9032,15241
6052,McKees Rocks,4/28/2022 22:31,05/03/2022 10:10,24108,15120
6053,Beaver,4/28/2022 22:34,05/05/2022 10:11,11396,15220
6054,Butler,4/28/2022 22:38,05/05/2022 10:11,11396,15220
6055,Washington,4/28/2022 22:39,05/02/2022 17:27,9032,15241
6056,Butler,4/28/2022 22:39,05/03/2022 12:13,210156,15234
6057,Butler,4/28/2022 22:41,05/03/2022 12:34,103097,15236
6058,Butler,4/28/2022 23:30,05/02/2022 13:10,132311,15208
6059,Washington,4/28/2022 23:41,05/02/2022 12:20,132311,15208
6060,Pittsburgh Mills,4/28/2022 7:24,05/03/2022 10:10,24108,15120
6061,Butler,4/28/2022 7:59,4/29/2022 12:21,7417,15210
6062,McKees Rocks,4/28/2022 8:48,05/02/2022 18:44,143590,15217
6063,Beaver,4/28/2022 9:53,05/05/2022 11:44,56800,15205
6064,Butler,4/29/2021 22:19,4/30/2021 14:43,8240,15317
6065,Washington,4/29/2021 22:20,4/30/2021 14:42,8240,15317
6066,Butler,4/29/2021 22:23,4/30/2021 15:35,14650,15102
6067,Washington,4/29/2021 22:24,4/30/2021 16:56,16232,15218
6068,Butler,4/29/2021 9:09,4/30/2021 14:03,13306,15301
6069,Washington,4/29/2022 10:30,05/04/2022 09:51,42852,15237
6070,Pittsburgh Mills,4/29/2022 11:53,05/02/2022 13:10,132311,15208
6071,Washington,4/29/2022 15:05,05/02/2022 17:26,9032,15241
6072,Pittsburgh Mills,4/29/2022 17:00,05/02/2022 12:48,89468,15235
6073,Washington,4/29/2022 19:40,05/03/2022 11:00,694,15332
6074,Washington,4/29/2022 21:54,05/02/2022 18:49,91364,15217
6075,Butler,4/29/2022 21:56,05/02/2022 17:27,9032,15241
6076,McKees Rocks,4/29/2022 22:01,05/03/2022 10:11,123378,15201
6077,Washington,4/29/2022 22:24,05/02/2022 18:07,73196,15236
6078,Butler,4/29/2022 22:33,05/06/2022 09:34,108193,15237
6079,Pittsburgh Mills,4/29/2022 22:49,05/02/2022 16:44,8240,15317
6080,Washington,4/29/2022 22:58,05/02/2022 17:41,2956,15241
6081,McKees Rocks,4/29/2022 6:58,05/02/2022 16:58,564,15317
6082,Washington,4/29/2022 7:38,4/29/2022 16:57,49498,15226
6083,Washington,4/29/2022 7:42,4/29/2022 15:00,694,15332
6084,Pittsburgh Mills,4/29/2022 7:42,4/29/2022 13:05,56434,15317
6085,Butler,4/29/2022 7:50,05/03/2022 11:56,49498,15226
6086,Beaver,4/29/2022 8:37,05/04/2022 18:05,14163,15317
6087,McKees Rocks,4/29/2022 9:57,05/03/2022 11:09,118074,15106
6088,Butler,4/30/2021 20:58,05/03/2021 16:22,7679,15044
6089,Butler,4/30/2021 21:07,05/03/2021 16:22,12392,15017
6090,Washington,4/30/2021 21:14,05/03/2021 16:22,12392,15017
6091,Butler,4/30/2021 22:21,05/03/2021 16:22,1777,15317
6092,McKees Rocks,4/30/2021 7:11,4/30/2021 14:03,8674,15317
6093,Washington,4/30/2021 9:43,05/03/2021 16:22,10120,15301
6094,Washington,4/30/2022 1:01,05/03/2022 11:45,23907,15216
6095,Washington,4/30/2022 11:03,05/03/2022 10:00,137482,15224
6096,Pittsburgh Mills,4/30/2022 11:03,05/03/2022 09:58,137482,15224
6097,Washington,4/30/2022 11:44,05/04/2022 12:39,52889,15044
6098,McKees Rocks,4/30/2022 18:01,05/03/2022 10:02,23210,15120
6099,Butler,4/30/2022 22:19,05/02/2022 13:11,132311,15208
6100,Pittsburgh Mills,4/30/2022 7:03,05/02/2022 16:59,564,15317
6101,Butler,4/30/2022 7:47,05/03/2022 11:00,694,15332
6102,Washington,4/30/2022 9:04,05/03/2022 11:08,118074,15106
6103,Butler,5/13/2021 22:19,5/14/2021 14:37,3139,15044
6104,Washington,5/13/2021 23:11,5/14/2021 14:36,8240,15317
6105,McKees Rocks,5/13/2021 23:12,5/14/2021 14:36,11326,15228
6106,Washington,5/13/2022 0:03,5/16/2022 15:31,140445,15205
6107,Butler,5/13/2022 0:18,5/18/2022 10:24,18127,15221
6108,Beaver,5/13/2022 10:12,5/17/2022 15:21,564,15317
6109,Washington,5/13/2022 15:12,5/16/2022 14:47,125706,15057
6110,Beaver,5/13/2022 16:53,5/17/2022 14:57,102437,15102
6111,McKees Rocks,5/13/2022 18:21,5/17/2022 14:21,3570,15241
6112,McKees Rocks,5/13/2022 2:14,5/16/2022 12:35,155021,15236
6113,Washington,5/13/2022 21:31,5/16/2022 13:30,1485,15317
6114,Washington,5/13/2022 21:39,5/17/2022 14:26,79314,15241
6115,Butler,5/13/2022 21:39,5/17/2022 14:26,79314,15241
6116,Washington,5/13/2022 21:41,5/17/2022 11:54,149845,15227
6117,Pittsburgh Mills,5/13/2022 21:50,5/17/2022 17:41,694,15332
6118,Washington,5/13/2022 21:51,5/17/2022 17:41,694,15332
6119,Butler,5/13/2022 21:51,5/17/2022 17:41,694,15332
6120,Washington,5/13/2022 21:58,5/17/2022 18:36,24151,15236
6121,Butler,5/13/2022 21:58,5/17/2022 18:36,24151,15236
6122,Beaver,5/13/2022 22:03,5/18/2022 16:04,113585,15317
6123,Pittsburgh Mills,5/13/2022 22:30,5/17/2022 16:26,60482,15301
6124,Washington,5/13/2022 22:30,5/16/2022 13:56,148974,15317
6125,Pittsburgh Mills,5/13/2022 22:39,5/17/2022 18:20,151458,15236
6126,Pittsburgh Mills,5/13/2022 23:56,5/18/2022 11:57,117744,15203
6127,Washington,5/13/2022 5:26,5/17/2022 18:13,88942,15236
6128,Washington,5/13/2022 7:06,5/16/2022 13:43,399,15317
6129,Pittsburgh Mills,5/13/2022 7:41,5/16/2022 12:40,103097,15236
6130,Butler,5/13/2022 8:50,5/17/2022 19:15,15030,15220
6131,McKees Rocks,5/13/2022 9:22,5/16/2022 12:00,112273,15210
6132,McKees Rocks,5/13/2022 9:31,5/17/2022 14:10,87746,15235
6133,Butler,5/13/2022 9:37,5/17/2022 13:22,60316,15090
6134,Washington,5/14/2021 5:23,5/14/2021 14:53,7679,15044
6135,Butler,5/14/2021 5:23,5/14/2021 14:54,7679,15044
6136,Butler,5/14/2022 10:36,5/18/2022 13:34,118074,15106
6137,Butler,5/14/2022 10:57,5/17/2022 12:35,64195,15044
6138,Pittsburgh Mills,5/14/2022 13:01,5/18/2022 10:16,141964,15218
6139,Washington,5/14/2022 6:40,5/16/2022 15:00,12392,15017
6140,McKees Rocks,5/14/2022 8:11,5/16/2022 11:43,156138,15210
6141,Pittsburgh Mills,5/14/2022 8:41,5/17/2022 15:53,106301,15317
6142,Washington,5/14/2022 9:13,5/16/2022 16:09,119778,15214
6143,Washington,5/14/2022 9:27,5/18/2022 18:15,147156,15102
6144,Butler,5/14/2022 9:29,5/18/2022 18:15,147156,15102
6145,McKees Rocks,5/14/2022 9:30,5/18/2022 18:16,147156,15102
6146,Beaver,5/14/2022 9:32,5/17/2022 12:49,52889,15044
6147,Washington,5/14/2022 9:33,5/17/2022 12:49,52889,15044
6148,Washington,5/15/2021 9:44,5/17/2021 19:04,17087,15367
6149,McKees Rocks,5/15/2022 12:23,5/18/2022 14:55,113032,15120
6150,Pittsburgh Mills,5/16/2022 1:06,5/16/2022 18:12,156052,15206
6151,Pittsburgh Mills,5/16/2022 11:34,5/18/2022 13:10,11209,15220
6152,Butler,5/16/2022 11:38,5/18/2022 18:41,153487,15236
6153,Washington,5/16/2022 15:57,5/18/2022 17:02,146471,15017
6154,McKees Rocks,5/16/2022 16:06,5/18/2022 15:46,130672,15317
6155,Washington,5/16/2022 16:25,5/17/2022 19:13,13544,15220
6156,Washington,5/16/2022 19:19,5/18/2022 13:28,11396,15220
6157,Pittsburgh Mills,5/16/2022 19:19,5/18/2022 13:26,11396,15220
6158,McKees Rocks,5/16/2022 19:19,5/18/2022 13:24,11396,15220
6159,Beaver,5/16/2022 19:21,5/18/2022 13:22,11396,15220
6160,Butler,5/16/2022 22:33,5/18/2022 18:25,139047,15102
6161,McKees Rocks,5/16/2022 22:34,5/25/2022 9:46,100906,15237
6162,Washington,5/16/2022 22:42,5/18/2022 17:58,2956,15241
6163,Butler,5/16/2022 22:45,5/18/2022 12:43,127790,15216
6164,Washington,5/16/2022 22:51,5/18/2022 12:29,24338,15228
6165,Washington,5/16/2022 23:01,5/19/2022 9:30,143967,15237
6166,Butler,5/16/2022 23:11,5/17/2022 16:07,149750,15317
6167,Pittsburgh Mills,5/16/2022 23:13,5/19/2022 16:28,149750,15317
6168,Pittsburgh Mills,5/16/2022 23:21,5/19/2022 10:21,104780,15106
6169,Pittsburgh Mills,5/16/2022 23:32,5/19/2022 17:19,102937,15102
6170,McKees Rocks,5/16/2022 23:34,5/18/2022 11:08,20842,15213
6171,Washington,5/16/2022 23:35,5/18/2022 11:09,20842,15213
6172,Beaver,5/16/2022 23:43,5/18/2022 14:56,111608,15120
6173,McKees Rocks,5/16/2022 23:44,5/18/2022 14:55,111608,15120
6174,Butler,5/16/2022 23:52,5/18/2022 13:44,61154,15205
6175,Washington,5/16/2022 5:35,5/16/2022 12:40,149217,15301
6176,Butler,5/16/2022 6:11,5/23/2022 7:22,86240,15235
6177,Butler,5/17/2021 17:20,5/18/2021 15:21,13284,15129
6178,McKees Rocks,5/17/2021 18:36,5/18/2021 16:10,3570,15241
6179,Butler,5/17/2021 21:16,5/18/2021 15:44,14650,15102
6180,Butler,5/17/2021 21:26,5/18/2021 15:56,2956,15241
6181,Washington,5/17/2021 21:39,5/18/2021 16:28,12392,15017
6182,Butler,5/17/2021 6:45,5/17/2021 18:53,8240,15317
6183,Pittsburgh Mills,5/17/2022 11:20,5/19/2022 10:44,15619,15216
6184,Washington,5/17/2022 11:58,5/19/2022 12:09,65630,15044
6185,Pittsburgh Mills,5/17/2022 12:40,5/18/2022 18:51,52221,15227
6186,Washington,5/17/2022 12:41,5/18/2022 18:50,52221,15227
6187,Butler,5/17/2022 12:41,5/19/2022 16:56,89405,15317
6188,McKees Rocks,5/17/2022 12:50,5/19/2022 16:20,89036,15317
6189,Butler,5/17/2022 14:15,5/20/2022 9:36,89468,15235
6190,McKees Rocks,5/17/2022 14:21,5/18/2022 13:29,11396,15220
6191,Butler,5/17/2022 14:22,5/23/2022 9:09,11396,15220
6192,Beaver,5/17/2022 14:22,6/27/2022 10:17,11396,15220
6193,McKees Rocks,5/17/2022 16:20,5/19/2022 9:45,55982,15106
6194,Washington,5/17/2022 18:17,5/18/2022 15:54,16332,15317
6195,Pittsburgh Mills,5/17/2022 21:44,5/18/2022 17:48,9032,15241
6196,Washington,5/17/2022 21:45,5/18/2022 17:47,9032,15241
6197,Washington,5/17/2022 21:45,5/19/2022 11:46,123378,15201
6198,Beaver,5/17/2022 21:50,5/23/2022 18:02,141964,15218
6199,McKees Rocks,5/17/2022 21:50,5/19/2022 11:45,123378,15201
6200,McKees Rocks,5/17/2022 22:05,5/19/2022 9:50,17971,15106
6201,McKees Rocks,5/17/2022 22:08,5/18/2022 17:33,3570,15241
6202,Butler,5/17/2022 22:37,5/19/2022 19:36,40726,15218
6203,Pittsburgh Mills,5/17/2022 23:46,5/18/2022 17:16,58077,15017
6204,Washington,5/17/2022 5:18,5/18/2022 17:27,79314,15241
6205,Pittsburgh Mills,5/17/2022 5:19,5/18/2022 17:27,79314,15241
6206,Washington,5/17/2022 5:50,5/18/2022 16:04,113585,15317
6207,Pittsburgh Mills,5/17/2022 6:33,5/18/2022 13:25,17971,15106
6208,Washington,5/17/2022 6:44,5/19/2022 12:31,52418,15101
6209,Washington,5/17/2022 6:51,5/18/2022 14:43,61798,15207
6210,Washington,5/17/2022 8:24,5/19/2022 10:35,43647,15220
6211,Butler,5/17/2022 8:59,5/20/2022 10:02,156463,15227
6212,Butler,5/18/2021 21:51,5/19/2021 18:05,8240,15317
6213,Butler,5/18/2021 22:20,5/19/2021 18:40,1761,15227
6214,Butler,5/18/2021 22:34,5/19/2021 18:05,14982,15216
6215,Butler,5/18/2021 22:38,5/19/2021 18:05,9000,15241
6216,McKees Rocks,5/18/2022 10:01,5/19/2022 9:45,2087,15143
6217,Pittsburgh Mills,5/18/2022 12:00,5/20/2022 10:23,142551,15236
6218,Beaver,5/18/2022 12:01,5/23/2022 14:19,93243,15220
6219,Washington,5/18/2022 12:44,5/19/2022 18:09,119479,15106
6220,Washington,5/18/2022 14:39,5/20/2022 7:56,93305,15217
6221,Butler,5/18/2022 14:56,5/20/2022 8:02,98234,15217
6222,Pittsburgh Mills,5/18/2022 15:54,5/19/2022 19:19,90957,15221
6223,Washington,5/18/2022 16:07,5/20/2022 10:36,154451,15234
6224,Washington,5/18/2022 17:51,5/19/2022 16:46,16332,15317
6225,Washington,5/18/2022 18:41,5/24/2022 10:59,15030,15220
6226,Washington,5/18/2022 22:19,5/23/2022 9:24,71423,15237
6227,McKees Rocks,5/18/2022 22:28,5/20/2022 15:00,151458,15236
6228,McKees Rocks,5/18/2022 22:38,5/23/2022 13:33,103782,15241
6229,Washington,5/18/2022 22:47,5/19/2022 17:49,58077,15017
6230,McKees Rocks,5/18/2022 23:04,5/20/2022 14:33,2303,15367
6231,Butler,5/18/2022 23:34,5/20/2022 10:48,157970,15228
6232,Washington,5/18/2022 4:10,5/23/2022 9:42,106228,15237
6233,Butler,5/18/2022 6:18,5/19/2022 12:30,52418,15101
6234,Pittsburgh Mills,5/18/2022 6:42,5/19/2022 9:58,118074,15106
6235,Pittsburgh Mills,5/18/2022 7:20,5/18/2022 18:25,139047,15102
6236,Butler,5/18/2022 7:38,5/19/2022 14:51,2817,15241
6237,McKees Rocks,5/18/2022 7:38,5/18/2022 16:44,2817,15241
6238,Washington,5/18/2022 7:38,5/18/2022 16:44,2817,15321
6239,Pittsburgh Mills,5/18/2022 7:39,5/18/2022 16:44,2817,15321
6240,Beaver,5/18/2022 7:39,5/24/2022 15:05,2817,15241
6241,Washington,5/18/2022 9:06,5/20/2022 8:54,113032,15120
6242,McKees Rocks,5/19/2021 13:10,5/20/2021 15:30,7679,15044
6243,Washington,5/19/2021 17:23,5/20/2021 15:45,3139,15044
6244,Butler,5/19/2021 17:24,5/20/2021 15:45,3139,15044
6245,Butler,5/19/2021 20:54,5/20/2021 15:28,13512,15301
6246,Butler,5/19/2021 20:58,5/20/2021 19:28,2956,15241
6247,Butler,5/19/2021 22:12,5/20/2021 19:40,9827,15102
6248,Butler,5/19/2021 7:01,5/19/2021 18:05,13358,15301
6249,Butler,5/19/2021 9:19,5/20/2021 19:13,7499,15234
6250,Pittsburgh Mills,5/19/2022 0:01,5/20/2022 14:17,20842,15213
6251,Washington,5/19/2022 10:00,5/24/2022 8:34,66051,15232
6252,Pittsburgh Mills,5/19/2022 10:02,06/01/2022 15:53,158566,15218
6253,Pittsburgh Mills,5/19/2022 10:08,5/23/2022 10:14,132375,15044
6254,Washington,5/19/2022 10:31,5/23/2022 14:30,157028,15220
6255,Washington,5/19/2022 12:39,5/24/2022 13:22,149217,15301
6256,Washington,5/19/2022 14:15,5/23/2022 13:24,116971,15205
6257,McKees Rocks,5/19/2022 16:27,5/23/2022 18:38,138259,15210
6258,Pittsburgh Mills,5/19/2022 16:43,5/20/2022 15:00,151458,15236
6259,Pittsburgh Mills,5/19/2022 21:41,5/20/2022 12:28,9032,15241
6260,Beaver,5/19/2022 22:08,5/26/2022 12:36,14517,15228
6261,Pittsburgh Mills,5/19/2022 22:15,5/24/2022 9:33,98640,15235
6262,Pittsburgh Mills,5/19/2022 22:18,5/23/2022 12:56,152712,15205
6263,Butler,5/19/2022 22:20,5/24/2022 12:13,65249,15213
6264,Butler,5/19/2022 22:22,5/23/2022 14:19,16545,15317
6265,Washington,5/19/2022 22:25,5/23/2022 13:51,9032,15241
6266,McKees Rocks,5/19/2022 22:26,5/23/2022 13:51,9032,15241
6267,Washington,5/19/2022 22:32,5/20/2022 14:42,11658,15129
6268,Butler,5/19/2022 22:39,5/23/2022 18:12,73025,15234
6269,Washington,5/19/2022 22:55,5/23/2022 14:02,16332,15317
6270,Washington,5/19/2022 22:59,5/23/2022 13:13,58077,15017
6271,McKees Rocks,5/19/2022 23:00,5/23/2022 13:13,58077,15017
6272,Pittsburgh Mills,5/19/2022 23:00,5/20/2022 12:13,58077,15017
6273,Butler,5/19/2022 23:01,5/23/2022 13:12,58077,15017
6274,McKees Rocks,5/19/2022 23:12,5/24/2022 12:47,143172,15129
6275,Butler,5/19/2022 23:47,5/24/2022 12:25,91364,15217
6276,Washington,5/19/2022 6:03,5/19/2022 16:21,89036,15317
6277,Pittsburgh Mills,5/19/2022 6:41,5/23/2022 14:40,3567,15301
6278,Butler,5/19/2022 7:06,5/23/2022 13:13,56800,15205
6279,Butler,5/19/2022 7:16,5/19/2022 14:51,2817,15241
6280,Pittsburgh Mills,5/19/2022 7:16,5/19/2022 14:51,2817,15241
6281,Beaver,5/19/2022 7:17,5/24/2022 15:03,2817,15241
6282,Washington,5/19/2022 7:17,5/19/2022 17:31,2817,15241
6283,Butler,5/19/2022 7:19,5/20/2022 8:40,94376,15120
6284,Pittsburgh Mills,5/19/2022 7:21,5/20/2022 14:32,2303,15367
6285,Washington,5/19/2022 7:41,5/19/2022 18:53,44484,15217
6286,Beaver,5/19/2022 7:56,5/24/2022 12:34,147638,15236
6287,Butler,5/19/2022 7:58,5/20/2022 10:58,98934,15228
6288,Beaver,5/19/2022 9:00,5/24/2022 11:25,163,15226
6289,Washington,5/19/2022 9:01,5/25/2022 12:08,86316,15044
6290,Beaver,5/19/2022 9:04,5/23/2022 14:31,157028,15220
6291,Washington,5/19/2022 9:20,5/23/2022 10:14,132375,15044
6292,Washington,5/19/2022 9:21,5/20/2022 15:46,156463,15227
6293,Pittsburgh Mills,5/19/2022 9:22,5/23/2022 9:15,11396,15220
6294,McKees Rocks,5/19/2022 9:23,5/23/2022 9:16,11396,15220
6295,Washington,5/20/2021 21:17,5/21/2021 15:02,14165,15205
6296,McKees Rocks,5/20/2021 21:33,5/21/2021 13:49,8240,15317
6297,Washington,5/20/2021 21:35,5/21/2021 13:50,8240,15317
6298,Butler,5/20/2021 22:10,5/21/2021 13:46,3567,15301
6299,Washington,5/20/2021 22:55,5/21/2021 14:05,17087,15367
6300,McKees Rocks,5/20/2021 22:56,5/21/2021 14:04,17087,15367
6301,Butler,5/20/2022 0:30,5/24/2022 9:21,18127,15221
6302,Washington,5/20/2022 10:16,5/25/2022 9:45,100906,15237
6303,Butler,5/20/2022 11:06,5/23/2022 16:52,1712,15317
6304,Washington,5/20/2022 11:14,5/23/2022 17:15,12680,15317
6305,Butler,5/20/2022 12:08,5/23/2022 12:39,156941,15205
6306,Washington,5/20/2022 12:13,5/23/2022 16:28,157701,15301
6307,Pittsburgh Mills,5/20/2022 12:22,5/26/2022 11:20,89405,15317
6308,Butler,5/20/2022 12:23,5/26/2022 11:21,89405,15317
6309,Washington,5/20/2022 12:50,5/26/2022 14:02,125706,15057
6310,Pittsburgh Mills,5/20/2022 13:01,5/24/2022 16:55,94376,15120
6311,Washington,5/20/2022 15:51,5/24/2022 16:21,153487,15236
6312,Beaver,5/20/2022 21:18,5/24/2022 15:29,9032,15241
6313,Beaver,5/20/2022 21:20,5/25/2022 9:46,100906,15237
6314,Beaver,5/20/2022 21:53,5/23/2022 13:36,55982,15106
6315,Butler,5/20/2022 21:55,5/25/2022 15:48,55982,15106
6316,Pittsburgh Mills,5/20/2022 21:57,5/24/2022 15:29,9032,15241
6317,Butler,5/20/2022 21:57,5/23/2022 13:43,2956,15241
6318,McKees Rocks,5/20/2022 21:58,5/24/2022 15:29,9032,15241
6319,Butler,5/20/2022 22:13,5/24/2022 9:03,123378,15201
6320,Butler,5/20/2022 23:20,5/24/2022 11:40,59000,15216
6321,Washington,5/20/2022 5:54,5/23/2022 17:42,87400,15102
6322,Washington,5/20/2022 7:20,5/23/2022 10:01,65630,15044
6323,Pittsburgh Mills,5/20/2022 7:21,5/20/2022 11:58,120552,15243
6324,Butler,5/20/2022 7:25,5/24/2022 16:08,119332,15236
6325,Washington,5/20/2022 7:29,5/20/2022 15:30,155710,15227
6326,Pittsburgh Mills,5/20/2022 7:31,5/23/2022 17:24,141651,15367
6327,Butler,5/20/2022 8:42,5/24/2022 11:15,23907,15216
6328,Beaver,5/20/2022 8:51,5/23/2022 15:01,110987,15216
6329,McKees Rocks,5/20/2022 9:44,5/24/2022 15:50,147156,15102
6330,Washington,5/21/2021 8:04,5/21/2021 13:50,8240,15317
6331,Washington,5/21/2022 1:32,5/24/2022 9:51,116134,15235
6332,Butler,5/21/2022 1:43,5/23/2022 11:55,28033,15090
6333,Butler,5/21/2022 10:45,5/24/2022 11:07,15619,15216
6334,Butler,5/21/2022 10:57,5/24/2022 10:07,56800,15205
6335,McKees Rocks,5/21/2022 14:03,5/23/2022 14:43,72532,15220
6336,Butler,5/21/2022 14:55,5/24/2022 8:40,123377,15232
6337,Washington,5/21/2022 16:01,5/24/2022 11:27,163,15226
